"id","commision","net_sales"
54506,10.05,40.2
38210,0,30
46291,27.55,94.75
30236,0,80
14110,0,20
52176,6.75,27
41877,0,22
14402,0,94.75
26097,0,39
49408,7.25,29
2232,27.55,79.2
34554,11.55,33
2372,0,60
43109,0,64
55989,0,20
14679,0,26
57452,0,19
45706,5.25,21
14677,0,29
9423,0,80
3534,0,41
31593,0,0
36085,4.42,12.62
24899,0,10
52835,27.55,94.75
57178,27.55,94.75
12417,0,42
50091,17.82,29.7
19310,0,90
28060,6.3,18
32186,4.5,18
29198,12.25,35
11214,27.55,94.75
44074,17.82,0
58658,0,28
42754,0,16
15609,0,21
25512,0,20
18895,0,11
51927,0,87
23077,12.25,35
41740,0,55
53333,6.75,27
16891,0,10
44716,7.7,22
13478,0,35
23555,8.5,34
3160,2.56,9.13
15443,0,30
32846,8.88,35.5
53492,0,10
12370,0,13
55701,12.25,35
45853,15.5,62
51423,0,10
40472,0,10
47,0,35
42256,0,37
34496,0,27
22269,0,36
57331,10,40
3043,7.7,22
42828,9.75,39
22895,17.82,29.7
36346,0,48
58468,0,10
14789,9.57,29
33945,7.38,29.5
28084,4.25,17
14376,27.55,89.1
6349,0,12
48541,0,19
4613,0,20
2331,0,32
41590,5.91,21.07
4762,11.54,46.15
17796,0,20
34006,27.55,0
61876,11.88,0
31315,0,22
19556,0,50
24176,23.76,39.6
11716,0,20
6353,0,16
14086,0,19
58939,20.3,58
18683,0,23
62955,6.75,27
33340,0,62
37265,17.55,27
58208,4.8,19.2
46213,0,45
55400,27.55,49.5
19464,6.3,18
47446,27.55,49.5
33544,10.5,30
16969,0,12
18171,0,20
19316,0,29
32861,4.63,18.5
46442,0,13
32849,3.38,13.5
6606,0,28
32285,0,38
31809,8.88,35.5
35423,7.7,22
52710,0,30
34566,9.1,26
31452,0,15
15700,0,21
47834,0,83
6311,0,21
13491,0,61
31121,0,13
29732,0,10
43121,0,10
15203,0,68
27187,0,36
44589,15.75,45
39269,9.59,38.35
15328,27.55,94.75
36330,0,74
58676,0,46
45161,11.88,19.8
35125,0,26
29944,0,21
50272,0,29
54263,0,20
52663,0,20
49004,27.55,59.4
39595,0,10
62673,0,38
34797,0,37
12693,6.25,17.87
58601,27.55,94.75
44887,0,94.75
32429,0,38
27066,1.25,4.44
8145,0,94.75
29938,0,12
6369,10.64,28
45013,0,94.75
48696,0,28
41376,0,20
38874,0,22
21825,0,42
57255,0,80
57819,0,18
40017,0,20
24518,12.6,36
52952,20.38,81.5
24959,14,40
7731,0,52
13018,0,51
28754,5.88,23.5
54394,0,60
47566,27.55,94.75
3598,11.55,33
38027,0,59
40457,0,53
10915,15.6,39
21697,27.55,94.75
26241,27.55,0
32376,7.38,29.5
33386,0,86
11493,0,20
7548,0,24
27144,0,50
55007,27.55,79.2
2353,6.3,18
29256,27.55,94.75
16252,0,10
59865,27.55,69.3
54016,27.55,94.75
5798,6.01,24.05
54572,0,20
49550,4,14.28
57019,27.55,94.75
42170,11.55,33
41090,5.94,9.9
57357,27.55,94.75
22993,0,28
54404,0,94.75
51400,0,40
55067,0,31
8943,17.82,29.7
46347,0,20
40519,6,15
5627,0,20
47715,0,26
15679,0,32
62228,4,16
8536,23.76,39.6
24444,0,94.75
42935,0,26
51166,27.55,94.75
5545,0,10
42780,16.25,25
40163,0,80
5141,12.25,35
10881,0,15
17468,0,0
58742,6.3,18
30880,27.55,94.75
16819,27.55,0
21827,0,10
34238,0,94.75
60148,0,10
62532,27.55,58.5
21296,0,10
31538,27.55,69.3
6731,27.55,49.5
34802,0,36
31306,0,71
16165,27.55,94.75
62517,12.54,33
41423,5,20
61442,5,20
26927,27.55,0
40275,0,88
34366,7.7,22
37119,3.38,13.5
27426,0,20
538,0,0
22205,0,20
53748,8.36,22
30968,0,28
37649,0,24
41119,0,38
36826,0,58
29711,0,23
20145,0,26
43975,0,80
24042,0,58
36070,9.1,26
47772,8.1,32.4
56282,5.25,21
20382,0,20
33408,3.38,13.5
11749,0,20
37375,0,37
296,0,20
62030,27.55,79.2
11264,0,20
38110,3.38,13.5
57410,0,28
32425,27.55,69.3
19710,0,55
52450,0,39
2201,10.5,30
40187,15.6,39
5127,15.6,39
1775,20.06,80.25
19458,15.6,39
20016,0,10
16197,0,94.75
61108,0,21
44450,27.55,94.75
24968,6.01,24.05
32789,0,10
62406,17.38,69.5
58255,27.55,69.3
62371,7.76,22.17
15882,0,14
33933,7.7,22
267,17.82,29.7
47359,2.38,8.49
61123,0,17
12180,0,10
8408,0,46
3967,0,35
60371,0,20
57490,6.3,18
28565,3.38,13.5
47062,0,61
15057,0,80
1998,0,56
23945,7.64,30.55
20732,0.5,1.8
23397,0,50
61029,7.7,22
55136,6.3,18
29120,0,94.75
32080,0,82
25052,0,11
5815,27.55,49.5
21350,0,13
33343,0,20
20431,0,16
11074,0,17
43008,10.5,30
8598,0,10
24161,27.55,94.75
6994,0,10
35410,9.1,26
19768,0,10
36033,16.25,25
55273,0,10
24375,4.39,17.55
7177,0,10
40248,27.55,94.75
12502,0,21
28860,0,15
6729,11.88,19.8
21446,27.55,94.75
63150,0,17
55885,12.25,35
54600,0,10
759,12.25,35
30337,0,44
23148,0,22
52467,0,52
787,23.76,39.6
57638,0,10
38612,12.25,35
48147,0,20
37933,6.13,24.5
35147,0,22
48743,0,58
53987,5,20
38894,0,10
40877,7.7,22
62203,27.55,56.5
10552,1.95,6.94
49836,0,10
16908,0,79
58191,7.95,0
23059,27.55,94.75
58982,27.55,94.75
58167,12.25,35
60919,27.55,59.4
42341,24.8,62
48449,15.5,62
39364,0,14
57086,0,25
13749,11.88,19.8
22603,0,20
62386,4,16
23985,27.55,89.1
35757,0,49
13750,11.88,19.8
3462,0,94.75
9703,17.82,29.7
37362,0,36
5020,0,10
32261,0,88
41950,12.4,31
3723,0,39
16815,23.76,39.6
18520,15.6,39
49261,0,20
27345,0,94.75
56531,17.82,29.7
41506,0,20
22236,0,70
13423,20.3,58
48792,6.3,18
54522,9.75,39
12012,0,14
49232,0,36
38903,0,31
15643,0,29
36503,0,13
8188,0,80
38983,4.25,17
58491,0,20
10737,6.3,18
830,0,89
8201,0,10
16617,0,22
20211,0,63
29587,12.95,37
11146,0,20
28666,0,14
17536,11.55,33
32312,0,31
22064,0,10
7128,0,39
17472,0,94.75
48324,0,10
837,0,28
4005,0,20
15667,0,55
7302,0,26
11118,0,19
37914,4.25,17
53394,17.82,0
41913,0,44
37234,0,10
36374,6,15
7164,0,39
24863,0,50
26528,17.82,0
15283,15.4,44
26817,0,20
18889,0,38
51805,20.15,31
42723,0,23
30084,0,49
11657,5.55,22.2
46790,0,36
14020,0,20
21938,11.55,33
61210,7.7,22
23713,0,10
5224,0,10
35022,0,11
16830,0,46
22197,0,59
34794,11.88,19.8
22703,23.76,39.6
10464,0,10
49598,17.82,29.7
24673,0,14
3774,27.55,49.5
19644,25.02,94.75
61603,24.38,37.5
33723,0,10
2793,0,10
5838,0,86
48361,0,11
34705,0,20
47862,0,26
62480,0,12
60321,0,42
16243,0,27
22146,7.64,30.55
61694,5.94,0
20353,27.55,79.2
279,0,38
59028,0,24
4083,0,27
59006,0,20
59635,0,20
6775,0,25
42899,0,20
60233,9.75,39
43476,27.55,94.75
8849,0,10
35817,27.55,76
1354,0,28
60267,27.55,94.75
4189,27.55,49.5
60516,0,18
3935,27.55,59.4
47905,0,10
53350,3.38,13.5
52422,23.76,39.6
52197,27.55,94.75
58087,0,82
32072,0,94.75
60078,27.55,0
57499,12.25,35
10521,0,25
4359,0,13
5311,9.57,29
59637,0,24
31540,27.55,0
39072,0,36
35244,8.88,35.5
31968,0,31
18636,0,22
7736,0,11
41988,10.5,30
21332,0,0
33670,0,51
2612,0,33
14516,0,10
3162,3.15,11.24
52089,10.5,30
26902,1,2.85
34430,0,45
53110,6.3,18
50262,0,32
48314,0,31
56094,8.38,33.5
14867,0,20
20831,0,50
57686,0,57
3799,0,20
28760,27.55,94.75
59462,0,10
35107,23.76,39.6
23917,0.22,0.77
34763,27.55,94.75
54095,0,10
13949,27.55,69.3
56661,20.3,58
52341,0,20
20085,10.5,30
46655,0,16
46441,0,12
42531,0,74
8574,0,32
5834,0,24
26646,0,0
36457,0,20
12032,0,12
43200,13.65,39
29169,0,80
55697,6.3,18
19550,0,20
8920,7.7,22
56840,10.5,30
40339,0,29
2253,0,21
29970,7.7,22
43565,0,76
59636,0,20
45174,27.55,49.5
50888,0,20
59667,13,52
15304,27.55,49.5
62616,23.76,39.6
54223,27.55,69.3
59821,4,16
11736,0,27
925,6.3,18
30390,0,33
38973,7.38,29.5
48207,9.57,0
2796,0,0
30185,17.82,29.7
585,6.3,18
18329,5.94,9.9
61717,0,20
31626,0,22
34880,0,20
21839,0,65
8505,10.5,30
42515,0,10
30437,0.09,0.32
44332,0,59
49271,0,19
23765,7.7,22
30983,0,17
57745,7.38,29.5
19184,7.7,22
54043,0,37
12638,0,10
58726,24,60
24622,0,28
11205,2.51,7.18
57103,0,10
24471,0,10
39711,6.13,24.5
17343,0,27
40820,0,11
35482,23.76,39.6
48921,0,20
26579,0,20
36387,0,94.75
14916,0,20
40278,0,33
16988,0,35
53288,0,26
13517,0,10
145,5.94,9.9
2025,0,10
61101,0,21
43023,10.5,30
17203,0,10
54970,6.75,27
16002,0,94.75
53244,0,10
56352,0,42
29734,0,12
56350,0,77
59173,27.55,94.75
18436,0,73
7194,0,12
46768,11.88,19.8
31665,4.63,18.5
31581,0,13
32308,0,10
52511,0,10
55791,0,20
36168,0,20
32093,0,60
17647,0,37
36389,0,86
28464,10.5,30
21143,7.7,22
6147,0,36
46593,0,27
19251,0,23
47702,0,10
48656,27.55,49.5
22019,0,94.75
40703,0,20
59014,0,40
45431,0,10
44127,0,20
8119,11.88,19.8
54942,9.1,26
11448,23.76,39.6
57617,0,43
36073,6.3,18
21692,7.7,22
39023,27.55,89.1
4781,27.55,69.3
20276,0,20
2222,27.55,94.75
51825,15.4,44
31868,0,63
26181,6.3,18
60981,0,18
1812,0,20
49746,3.38,13.5
36396,27.55,94.75
50723,10.5,30
62791,8,32
8983,0,94.75
57425,0,10
36418,13.63,54.5
20007,0,11
5890,0,15
32974,0,10
57316,7.7,22
29667,5.94,9.9
31964,0,20
39160,27.55,56
51084,0,20
7046,0,25
41178,0,10
44976,27.55,0
27009,0,14
15906,0,33
32436,0,25
23632,0,20
32650,0,80
8944,23.76,39.6
46135,0,94.75
40493,0,10
41207,16.25,25
21504,0,24
7933,6.3,18
19934,0,94.75
71,0,16
9429,0,80
11081,0,25
41244,4,16
728,0,24
46434,0,10
8128,27.55,94.75
32493,23.45,67
24928,2.02,7.21
24549,12.25,49
36517,0,24
16125,12.95,37
30002,5.13,20.5
60042,3.38,13.5
28640,0,80
30584,0,10
46458,0,0
1178,0,40
58223,6.75,27
52371,19.25,55
19356,27.55,79.2
44141,0,10
46879,0,70
21494,23.76,0
48990,27.55,69.3
7981,0,55
51558,0,10
8473,0,30
62855,0,20
24171,27.55,49.5
60476,0,24
3924,12.5,50
61713,0,89
55927,27.55,94.75
57243,0,10
16883,0,28
3429,27.55,94.75
3749,7.7,22
8334,27.55,94.75
41051,5.25,21
1838,0,34
15855,0,57
6131,0,10
49379,10.5,30
16979,0,20
14773,15.4,44
54687,17.23,26.5
40921,27.55,79.2
57262,0,27
31023,4.5,18
33724,0,42
61959,27.55,94.75
6509,0,10
39604,0,20
16214,0,20
8217,0,57
49310,0,47
50235,27.55,59.4
1049,6.3,18
5507,0,54
41396,7.7,22
62903,0,31
50062,11.7,46.8
55291,0,20
54218,27.55,69.3
24037,0,94.75
18142,27.55,89.1
55824,0,10
61472,27.55,0
21487,27.55,69.3
61269,27.55,94.75
34358,6.3,18
22708,5.94,9.9
47990,4.38,17.5
24717,0,20
34201,27.55,94.75
63107,6.75,27
25737,0,37
55279,0,80
18101,1.96,7
51666,27.55,94.75
8420,0,80
50031,0,20
30486,4.63,18.5
291,0,46
59730,0,26
33227,13.63,54.5
31985,7.7,22
12274,27.55,89.1
1314,0,42
38539,0,25
52620,14.5,58
23807,23.76,39.6
57018,23.76,39.6
24902,0,10
18245,0,80
36242,0,94.75
27826,0,20
41650,11.88,0
48150,0,20
52726,0,27
18353,27.55,49.5
37080,27.55,94.75
12111,27.55,89.1
36904,27.55,94.75
32991,0,20
54395,0,50
48750,0,50
8162,0,43
47757,12.25,35
31459,0,10
20783,27.55,94.75
63267,0,40
54526,27.55,94.75
58335,0,20
54388,27.55,69.3
61097,0,37
32174,7.7,22
22413,0,80
39975,0,46
38651,3.38,13.5
48410,7.7,22
32930,0,20
54670,27.55,94.75
17868,0,10
3479,0,25
27940,0,29
22004,0,32
47595,11.88,19.8
18858,0,31
41398,12.25,35
18023,0,22
29077,3.38,13.5
32575,0,20
2677,0,20
47559,6.3,25.2
42223,27.55,94.75
39587,0,25
48131,0,80
52310,0,10
11144,0,20
37725,9.57,29
20823,0,20
33674,0,20
20779,27.55,59.4
26189,6.3,18
27825,0,19
61011,23.73,36.5
49898,7.7,22
1493,0,30
46862,0,11
55355,25.52,72.9
39526,27.55,94.75
15446,0,80
53804,27.55,49.5
17056,27.55,94.75
54918,27.55,94.75
37652,0,26
42755,0,11
42003,10.5,30
23238,0,10
45175,23.76,39.6
24689,0,80
49050,0,78
55669,27.55,94.75
19241,0,20
51553,0,39
51435,0,67
31563,0,20
37445,0.37,1.32
26229,27.55,0
6971,0,10
7697,23.76,39.6
63311,1.66,5.92
50383,0,49
40850,0,69
57999,6.75,27
32224,11.88,19.8
57601,0,20
6273,0,24
55392,27.55,94.75
18097,15.6,39
40887,11.55,33
40795,0,94.75
27046,0,16
6270,0,44
50792,17.82,29.7
15054,0,10
52546,0,20
50362,5.94,9.9
39468,3.38,13.5
10752,17.82,29.7
62967,4,16
2561,0,20
32222,27.55,94.75
50852,0,71
63095,0,20
20786,27.55,59.4
7681,17.82,29.7
2299,0,10
46672,0,17
10415,17.82,29.7
4650,0,10
58484,0,42
34356,14,40
59166,11.25,45
50931,7.7,22
5104,0,62
39735,0,20
46949,27.55,94.75
55463,0,10
6048,0,94.75
11641,7.7,22
29869,27.55,69.3
19993,0,10
13427,8.81,35.25
28594,27.55,94.75
40196,7.7,22
15983,27.55,89.1
28200,0,50
43358,15.75,45
37789,0,94.75
58918,12.54,33
63280,0,26
49732,14,40
57025,27.55,89.1
60298,27.55,94.75
60567,9.1,26
31713,0,20
14804,17.82,29.7
49675,0,28
28902,9.1,26
11058,0,10
31862,0,24
51244,0,11
36716,27.55,86
16151,15.19,60.75
56942,0,20
61834,13.25,53
35907,27.55,0
28043,0,23
34418,0,22
56245,6,15
59561,5.94,9.9
15445,0,16
3529,0,10
53107,7.7,22
6929,0,94.75
53086,0,20
14027,0,10
12622,0,13
21073,0,10
24780,11.88,19.8
58405,27.55,59.4
36766,5.13,20.5
27659,0,41
26146,0,15
32481,20,50
12461,27.55,94.75
46081,7.38,29.5
7813,27.55,86
31614,0,20
39401,0,12
7677,6.65,19
55592,17.82,29.7
21610,0,15
45337,7.38,29.5
33989,18,72
41445,18,72
26785,0,94.75
25738,0,48
24388,27.55,94.75
50663,0,10
41346,0,30
46866,0,42
20628,0,68
40225,6.13,24.5
17927,0,20
19814,0,45
46917,17.85,51
30539,0,28
59915,0,20
43186,14,0
18583,11.88,19.8
9698,11.88,19.8
25384,0,79
42360,7.7,22
46158,0,20
23219,0,15
33731,0,53
25891,27.55,79.2
7462,7.7,22
25861,5.85,23.4
61924,0,15
2186,10.64,28
33219,15.88,63.5
18658,0,0
42050,5.63,22.5
21686,14,40
51948,0,10
49138,14.44,38
57440,0,42
36793,27.55,69.3
17943,7.7,22
31819,6.25,25
24050,0,20
61636,5,20
15796,0,94.75
20720,20,50
2834,0,41
60875,10.5,30
15718,9.1,26
47471,0,24
13320,0,15
54889,0,20
3954,0,30
40124,0,50
24996,27.55,0
49773,0,21
45620,0,78
27048,0,30
21685,7.7,22
43848,9.1,26
46770,23.76,39.6
22307,7.7,22
57597,0,39
19964,0,23
36455,0,20
51894,11.88,19.8
7045,0,44
61490,5.94,0
48855,11.88,19.8
11615,0,20
26256,0,20
35404,0,94.75
48350,0,15
28819,0,38
45491,0,25
58438,0,43
14839,0,86
9850,0,80
15493,9.1,26
21630,0,10
40394,8.75,35
39814,0,26
9843,0,20
8017,0,34
39937,0,44
60263,7.38,29.5
52982,27.55,49.5
41261,27.55,94.75
38102,11.75,47
1432,0,20
59258,0,80
24651,0,80
49177,15,60
16302,0,79
62207,7.7,22
37448,0.37,1.32
24818,0,51
19336,7.7,22
42329,0,19
33338,0,15
15305,27.55,49.5
15924,12.4,31
57050,0,35
48234,27.55,94.75
51207,0,20
22105,0,26
59885,0,34
39959,0,71
4944,7.47,0
23755,12.25,35
33535,27.55,86
177,0,16
3338,0,20
39016,17.82,29.7
22493,17.82,29.7
14035,0,16
11994,0,11
16844,0,56
33163,7.7,22
44732,8.38,33.5
30622,0,13
1058,6.47,25.9
63286,0,79
37697,0,20
16736,0,10
36786,27.55,94.75
5938,0,20
58409,23.76,39.6
30728,27.55,94.75
56986,4,16
15542,27.55,79.2
62702,0,20
10976,11.88,19.8
62165,0,25
59506,20.96,32.25
55859,0,10
53716,0,28
901,0,26
753,12.25,35
16403,17.82,29.7
26546,17.82,29.7
11824,0,10
54952,27.55,94.75
34061,0,50
11109,0,15
13555,4.8,17.11
48928,0,10
2603,0,77
46452,0,20
20748,12.25,35
18579,27.55,94.75
29427,3.38,13.5
13034,0,20
46412,0,80
51182,0,20
29377,0,26
41372,0,0
21517,0,26
55000,17.82,29.7
34132,12.4,31
51765,0,10
33862,0,22
6559,7.7,22
40861,0,22
11189,12.25,35
12690,15.75,45
36780,8.88,35.5
61962,6.3,18
2329,0,20
62881,0,10
27841,0,11
41683,0,51
24057,0,10
45494,0,27
43750,0,73
20286,15.6,39
639,0,62
45118,9.75,39
9404,0,75
31501,4.5,18
8236,0,39
61234,4,16
26030,9.1,26
14719,0,33
2635,0,12
36081,18.9,54
33788,4.25,17
25125,18.2,52
30177,17.82,29.7
3245,0,10
40952,0,94.75
10056,0,10
37958,27.55,79.2
7505,27.55,59.4
17036,4.88,19.5
7650,9.1,26
50153,0,10
10512,0,13
29726,0,43
47493,0,16
47039,0,10
1538,0,0
61996,4,16
53891,0,28
18871,0,61
47681,0,24
18093,0,20
21091,0,13
16862,0,24
60090,11.88,0
10599,5.94,9.9
56008,0,82
31813,3.38,13.5
58801,27.55,94.75
42639,4,16
47613,27.55,0
9356,0,20
22399,0,62
59363,8.38,33.5
63210,8.1,32.4
6096,0,29
37719,12.95,37
2061,27.55,75
6202,8.22,32.9
34750,8.5,34
25411,0,40
52867,0,93
27081,7.7,22
28274,12.25,35
26687,2.81,10.04
63068,0,10
53553,10.5,30
42112,0,10
29515,0,80
44543,0,32
53091,27.55,78
1434,0,22
7191,0,10
29664,27.55,69.3
42252,23.76,39.6
5017,0,59
3979,0,11
1043,9.1,26
27095,4.39,17.55
58649,0,23
62867,0,20
34104,0,38
16418,27.55,79.2
43781,0,10
23901,0,80
13641,0,22
51680,17.82,29.7
14723,0,79
7417,0,10
63120,0,37
5521,0,38
61120,0,10
49083,0,17
15877,0,10
60587,10.5,30
21740,5.94,9.9
60495,0,20
60690,0,13
56783,0,14
58508,1.96,7
17313,27.55,0
9275,27.55,49.5
49382,10.5,30
52977,27.55,69.3
2004,0,28
56491,15,60
38460,9.1,26
44100,0,20
9743,0,20
11161,6,15
22186,0,20
51297,27.55,58.5
45537,9.1,26
29715,0,20
35803,0,31
62335,0,20
46783,27.55,94.75
18421,0,23
51067,0,56
13213,11.88,19.8
35700,19.13,76.5
46496,6.75,27
35775,0,29
46082,27.55,94.75
25324,23.76,39.6
10551,0.23,0.81
6062,0,57
62948,10.5,30
44850,0,19
9602,0,14
63072,0,20
58824,27.55,0
61882,27.55,79.2
12949,6.3,18
1728,20,50
28885,6.3,18
56551,0,26
45765,0,23
26570,27.55,49.5
43564,0,24
46998,0,78
45418,0,94.75
16019,0,20
46273,4,16
52084,10.5,30
17602,0,23
55593,23.76,39.6
6097,0,12
63249,0,20
41208,27.55,59.25
6496,0,10
44233,6.75,27
6934,0,47
38904,0,18
29516,0,58
52884,0,10
40998,0,61
1898,0,80
50714,10.5,30
21879,0,49
41508,0,25
56518,17.82,29.7
14967,27.55,79.2
55506,18.2,52
58527,15,60
62481,0,17
14338,6.3,18
3095,0,31
7890,0,40
40041,7.7,22
59375,15.5,62
32357,6.3,18
3344,0,47
53534,0.81,2.9
47373,7.7,22
32905,23.76,39.6
43817,0,58
54385,23.76,39.6
14843,0,73
48439,5.63,22.5
53077,0,11
18021,0,35
43232,17.82,29.7
35335,0,30
8987,0,20
6930,0,32
31071,0,55
46244,11.55,33
24454,0,12
11212,27.55,89.1
1853,0,12
45267,0,16
2447,0,47
40436,0,25
3118,0,10
50815,0,94.75
11030,0,20
62016,27.55,94.75
49925,27.55,94.75
21663,0.22,0.77
15207,0,20
23642,0,28
7560,0,20
27411,0,10
46206,0,74
7657,6.3,18
1479,0,10
14411,0,73
35832,9.1,26
4328,0,20
19167,6,15
51272,0,10
47528,0,20
27725,1.51,5.4
310,0,20
37784,11.88,19.8
47758,7.7,22
52826,27.55,59.4
60062,27.55,94.75
20575,27.55,59.4
5978,9.57,29
41413,20.3,58
46946,27.55,94.75
36622,27.55,94.75
21427,9.57,29
31835,27.55,69.3
28458,27.55,94.75
25020,0,40
35211,5.75,23
25587,0,10
48956,7.7,22
19183,6.3,18
479,0,62
5040,0,10
26355,9.1,26
34192,4.63,18.5
33831,27.55,49.5
38329,27.55,94.75
11383,0,26
3623,23.76,0
51356,5.94,9.9
12610,0,43
54606,0,10
46454,0,20
21664,0.22,0.77
4434,0,64
46433,0,24
33158,0,20
14314,0,25
13812,0,30
38192,0,32
22620,11.55,33
18381,0,25
27434,10.64,28
50965,27.55,49.5
20583,0,20
56934,0,10
61103,0,20
12065,14,40
19961,0,28
59277,0,23
4516,0,20
60765,6.63,26.5
15163,0,94.75
9789,0,26
50508,12.6,36
9990,0,57
19811,0,10
35751,0,94.75
5325,27.55,59.4
27160,0,34
15756,23.76,0
61780,0,38
39307,27.55,0
36633,0,30
29393,12.6,36
63239,27.55,94.75
3284,2.62,9.33
54256,0,38
45732,17.82,29.7
22395,0,37
48967,6.75,27
45634,0,37
40865,0,0
23919,0.22,0.77
12140,0,20
10462,0,10
37031,0,10
35405,0,94.75
41910,0,12
39854,6.3,18
34867,0,10
33200,4.5,18
37381,0,36
22926,0,20
30472,4.25,17
21244,0,90
1714,0,26
49225,27.55,79.2
3683,0,24
27760,27.55,94.75
11454,0,34
31166,9.1,26
60793,5.94,0
21835,0,34
50710,10.5,30
61552,0,10
2154,0,20
16725,0,10
38759,19.6,56
50099,27.55,69.3
18938,0,10
15660,0,19
53561,0,20
46282,18,72
28994,0,15
30729,5.94,0
9043,0,11
20704,0,10
44889,27.55,94.75
33642,27.55,94.75
26776,0,20
1329,0,12
15831,0,49
15165,0,20
15873,0,39
30302,27.55,94.75
53216,0,39
18519,27.55,78
1013,0,10
54980,15.5,62
21508,0,40
11610,0,20
38146,0,0
25882,27.55,94.75
12826,0,10
50441,0,38
6916,0,39
1149,0,45
52597,5,20
32206,15.88,63.5
23368,27.55,49.5
29051,7.7,22
50867,0,17
10913,15.6,39
25168,27.55,49.5
49172,5.25,21
18823,27.55,59.4
2442,0,26
58901,0,12
48974,8.7,34.8
24225,0,20
44145,0,45
59102,0,20
60480,0,48
28210,0,80
4922,7.7,22
16858,0,94.75
8856,0,64
40156,0,10
57390,5.94,9.9
59423,0,58
32457,0,13
44564,12.4,31
4648,0,50
29189,0,20
383,6.3,18
15452,0,18
36372,12.4,31
34871,0,10
521,0,27
50702,6.3,18
35228,19.63,78.5
44637,17.82,29.7
49674,0,25
14931,7.7,22
27515,0,73
23856,0,20
53227,0,80
8243,0,10
7070,10.5,30
29397,6.3,18
34724,0,94.75
46376,0,26
28963,0,22
40182,0,23
5598,5.55,22.2
38689,27.55,0
22846,6.3,18
62946,10.5,30
9540,0,42
33406,11.75,47
13432,27.55,94.75
40715,0,17
20959,27.55,79.2
59280,0,80
49117,0,10
40100,0,20
42933,0,80
33023,4.5,18
44104,0,24
15610,0,10
49189,15.5,62
30527,27.55,49.5
2638,0,52
54150,7.7,22
59354,6.63,26.5
58111,0,10
59196,17.82,29.7
56652,10.5,30
22230,0,94.75
34351,7.7,22
55870,12.4,31
61525,0,53
61271,17.82,0
21314,0,23
7405,0,56
59202,23.76,39.6
35061,13.38,53.5
1800,0,27
19036,27.55,59.4
22337,7.64,30.55
8404,0,94.75
58382,27.55,94.75
61705,5.94,0
49595,27.55,49.5
8007,0,30
6603,0,32
2675,0,80
2545,27.55,59.4
2920,0,31
13494,0,17
1386,9.1,26
12611,0,13
28820,0,30
40429,17.82,29.7
37690,0,10
3068,5.94,9.9
21194,27.55,59.4
5514,0,10
35476,11.88,19.8
10523,0,61
41897,0,20
30812,0,10
48553,0,66
25583,0,31
22178,27.55,79.2
43333,27.55,47.25
55052,0,11
33393,3.38,13.5
34963,0,39
13316,0,17
11510,0,70
62289,0,10
3373,0,10
37877,0,20
42925,0,10
3330,0,94.75
44763,27.55,94.75
17164,0,13
59771,0,18
9129,0,94.75
20464,0,29
59269,0,22
36884,0,51
50494,6.3,18
32615,27.55,49.5
7618,0,24
25736,0,33
50444,0,80
60869,21.45,33
37420,0,20
30631,0,25
59321,0,20
7637,0,20
34062,0,35
31768,0,68
5534,0,20
1117,0,20
9294,23.76,39.6
12758,0,38
11989,0,58
35179,0,12
20997,0,0
35176,0,10
59515,7.7,22
4903,27.36,72
23737,24,60
38837,27.55,79.2
58740,7.7,22
14682,0,20
61491,27.55,59.4
2247,0,33
29127,0,20
62784,6.75,27
58410,27.55,94.75
887,0,17
10449,0,32
50823,0,20
4047,6.3,18
35608,14.44,38
25140,5.53,22.1
31275,0,32
51814,7.7,22
9331,0,20
23479,0,12
56604,0,28
13570,9.1,26
54524,8.38,33.5
6843,1.25,4.44
49346,27.55,94.75
10949,6.94,27.75
27215,0,50
21683,7.7,22
37824,0,34
30741,0,68
37025,0,67
34715,6,15
50816,0,94.75
59616,0,10
19968,0,20
44710,0,20
56413,0,94.75
61711,0,20
46062,6.75,27
23011,0,10
30969,0,80
29482,0,41
33635,8.38,33.5
41716,0,29
43123,0,52
7771,0,55
50762,3.02,8.62
26105,0,20
52606,5.25,21
13407,7.7,22
39362,0,55
25830,9.1,26
9234,6.3,18
49298,0,10
41029,7.7,22
53857,0,94.75
53379,5.94,9.9
34231,0,20
62877,0,10
48528,0,37
17249,20,50
29005,0,19
43678,9.75,39
43218,5.63,22.5
44283,0,20
19093,0,17
13263,0,20
28805,0,33
14645,0,60
5071,0,28
56647,9.1,26
17623,0,40
46329,27.55,49.5
58158,7.7,22
13225,17.82,29.7
59104,0,60
41400,6.3,18
5741,0,10
58048,11.88,19.8
46249,12.95,37
33992,12.25,49
62214,15.4,44
57165,9.25,37
39146,0,20
21616,0,11
50097,27.55,69.3
48932,0,20
44469,23.76,39.6
61382,23.73,36.5
16726,0,10
15380,0,23
4162,6.3,18
25418,0,17
28413,0,10
13441,27.55,94.75
13023,0,20
36099,3.38,13.5
41949,0,20
59895,0,20
26729,5.94,9.9
46455,0,20
22343,27.55,89.1
8552,0,23
42356,9.1,26
38989,13.63,54.5
30357,0,20
15730,9.1,26
13342,0,43
10270,0,20
14461,0,80
13060,0,32
61871,27.55,94.75
46597,0,42
33264,0,44
8847,0,10
58355,20.3,58
61997,9.75,39
21709,8.5,34
314,0,10
6084,0,18
48508,0,68
27382,0,10
45206,0,20
4829,0,94.75
32475,0,10
51329,4.8,19.2
62631,0,78
42202,22.13,88.5
34483,0,35
